Price,Preço
2020-12-21,8.297643661499023
2020-12-22,8.638641357421875
2020-12-23,8.419427871704102
2020-12-28,8.354475021362305
2020-12-29,8.411308288574219
2020-12-30,8.265167236328125
2021-01-04,8.185863494873047
2021-01-05,8.022798538208008
2021-01-06,7.9086527824401855
2021-01-07,7.867885589599609
2021-01-08,7.933111667633057
2021-01-11,7.835272312164307
2021-01-12,8.145095825195312
2021-01-13,7.990185260772705
2021-01-14,8.006491661071777
2021-01-15,7.924959182739258
2021-01-18,7.965725421905518
2021-01-19,7.810812950134277
2021-01-20,7.74558687210083
2021-01-21,7.615135192871094
2021-01-22,7.484683513641357
2021-01-26,7.386844158172607
2021-01-27,7.549909591674805
2021-01-28,7.74558687210083
2021-01-29,7.5662150382995605
2021-02-01,7.549909591674805
2021-02-02,7.590676784515381
2021-02-03,7.74558687210083
2021-02-04,7.639594554901123
2021-02-05,7.623289108276367
2021-02-08,7.680361747741699
2021-02-09,7.770047187805176
2021-02-10,7.582522869110107
2021-02-11,7.7537407875061035
2021-02-12,7.810812950134277
2021-02-17,8.210322380065918
2021-02-18,7.851579189300537
2021-02-19,7.672208786010742
2021-02-22,7.386844158172607
2021-02-23,7.639594554901123
2021-02-24,7.973879337310791
2021-02-25,7.647748947143555
2021-02-26,7.9086527824401855
2021-03-01,7.867885589599609
2021-03-02,7.835272312164307
2021-03-03,7.835272312164307
2021-03-04,8.079870223999023
2021-03-05,7.990185260772705
2021-03-08,7.835272312164307
2021-03-09,8.316315650939941
2021-03-10,8.022798538208008
2021-03-11,7.941266059875488
2021-03-12,7.8597331047058105
2021-03-15,7.761894702911377
2021-03-16,7.794507026672363
2021-03-17,7.99833869934082
2021-03-18,7.835272312164307
2021-03-19,7.99833869934082
2021-03-22,8.25924301147461
2021-03-23,8.145095825195312
2021-03-24,8.112483024597168
2021-03-25,7.990185260772705
2021-03-26,8.014643669128418
2021-03-29,8.536453247070312
2021-03-30,8.44676685333252
2021-03-31,8.316315650939941
2021-04-01,8.316315650939941
2021-04-05,8.34892749786377
2021-04-06,8.300008773803711
2021-04-07,8.65059757232666
2021-04-08,8.74843692779541
2021-04-09,8.813663482666016
2021-04-12,9.270244598388672
2021-04-13,9.276906967163086
2021-04-14,9.635394096374512
2021-04-15,9.792778015136719
2021-04-16,9.373085975646973
2021-04-19,9.416805267333984
2021-04-20,9.53046989440918
2021-04-22,9.53046989440918
2021-04-23,9.408061027526855
2021-04-26,9.329368591308594
2021-04-27,8.94465160369873
2021-04-28,8.726062774658203
2021-04-29,8.612398147583008
2021-04-30,8.463757514953613
2021-05-03,8.699832916259766
2021-05-04,8.796011924743652
2021-05-05,9.1807279586792
2021-05-06,8.84847354888916
2021-05-07,8.830986976623535
2021-05-10,9.032088279724121
2021-05-11,8.997114181518555
2021-05-12,8.664857864379883
2021-05-13,8.629883766174316
2021-05-14,8.603653907775879
2021-05-17,8.603653907775879
2021-05-18,8.297630310058594
2021-05-19,8.27139949798584
2021-05-20,8.39380931854248
2021-05-21,8.446269989013672
2021-05-24,8.59490966796875
2021-05-25,8.577424049377441
2021-05-26,8.577424049377441
2021-05-27,8.778525352478027
2021-05-28,8.629883766174316
2021-05-31,8.664857864379883
2021-06-01,8.796011924743652
2021-06-02,8.909677505493164
2021-06-04,8.857216835021973
2021-06-07,8.787267684936523
2021-06-08,8.647372245788574
2021-06-09,8.839730262756348
2021-06-10,8.726062774658203
2021-06-11,8.717320442199707
2021-06-14,8.647372245788574
2021-06-15,8.682347297668457
2021-06-16,8.577424049377441
2021-06-17,8.402551651000977
2021-06-18,8.428783416748047
2021-06-21,8.498730659484863
2021-06-22,8.481244087219238
2021-06-23,8.402551651000977
2021-06-24,8.603653907775879
2021-06-25,8.48998737335205
2021-06-28,8.402551651000977
2021-06-29,8.262655258178711
2021-06-30,8.192706108093262
2021-07-01,8.157732963562012
2021-07-02,8.18396282196045
2021-07-05,8.218936920166016
2021-07-06,8.131503105163574
2021-07-07,8.253911018371582
2021-07-08,8.175220489501953
2021-07-12,8.18396282196045
2021-07-13,8.39380931854248
2021-07-14,8.350090026855469
2021-07-15,8.21019458770752
2021-07-16,8.21019458770752
2021-07-19,8.18396282196045
2021-07-20,8.315116882324219
2021-07-21,8.24516773223877
2021-07-22,8.18396282196045
2021-07-23,8.253911018371582
2021-07-26,8.253911018371582
2021-07-27,8.105271339416504
2021-07-28,8.157732963562012
2021-07-29,8.131503105163574
2021-07-30,7.842965602874756
2021-08-02,7.860451698303223
2021-08-03,7.73804235458374
2021-08-04,7.606889247894287
2021-08-05,7.493223190307617
2021-08-06,7.440761566162109
2021-08-09,7.73804235458374
2021-08-10,7.580658435821533
2021-08-11,8.691089630126953
2021-08-12,7.71181058883667
2021-08-13,7.519454002380371
2021-08-16,7.1609673500061035
2021-08-17,6.9860968589782715
2021-08-18,7.064788818359375
2021-08-19,7.3270955085754395
2021-08-20,7.274633884429932
2021-08-23,7.432017803192139
2021-08-24,7.405787467956543
2021-08-25,7.449505805969238
2021-08-26,7.239659786224365
2021-08-27,7.3008646965026855
2021-08-30,7.379556179046631
2021-08-31,7.309607982635498
2021-09-01,7.187198638916016
2021-09-02,6.924892425537109
2021-09-03,6.811225891113281
2021-09-06,7.265891075134277
2021-09-08,7.178455352783203
2021-09-09,7.458247661590576
2021-09-10,7.912914276123047
2021-09-13,8.01783561706543
2021-09-14,8.227681159973145
2021-09-15,8.39380931854248
2021-09-16,8.603653907775879
2021-09-17,8.498730659484863
2021-09-20,8.463757514953613
2021-09-21,8.437525749206543
2021-09-22,8.39380931854248
2021-09-23,8.507473945617676
2021-09-24,8.892190933227539
2021-09-27,9.005857467651367
2021-09-28,9.163241386413574
2021-09-29,9.469265937805176
2021-09-30,9.137009620666504
2021-10-01,9.26816463470459
2021-10-04,9.276906967163086
2021-10-05,9.469265937805176
2021-10-06,9.512983322143555
2021-10-07,9.504239082336426
2021-10-08,9.66162395477295
2021-10-11,9.600418090820312
2021-10-13,9.652880668640137
2021-10-14,9.46052074432373
2021-10-15,9.355598449707031
2021-10-18,9.067061424255371
2021-10-19,8.830986976623535
2021-10-20,8.516218185424805
2021-10-21,8.166476249694824
2021-10-22,8.131503105163574
2021-10-25,8.096528053283691
2021-10-26,7.816734790802002
2021-10-27,7.9303998947143555
2021-10-28,7.947887420654297
2021-10-29,8.516218185424805
2021-11-01,8.559935569763184
2021-11-03,8.787267684936523
2021-11-04,9.110779762268066
2021-11-05,9.093292236328125
2021-11-08,9.119524002075195
2021-11-09,9.093292236328125
2021-11-10,8.997114181518555
2021-11-11,8.824109077453613
2021-11-12,8.462095260620117
2021-11-16,8.118181228637695
2021-11-17,7.846669673919678
2021-11-18,8.081979751586914
2021-11-19,8.045777320861816
2021-11-22,7.873820781707764
2021-11-23,8.163433074951172
2021-11-24,8.063878059387207
2021-11-25,8.09103012084961
2021-11-26,7.873820781707764
2021-11-29,7.828568458557129
2021-11-30,7.765215873718262
2021-12-01,7.602308750152588
2021-12-02,7.692812919616699
2021-12-03,7.801417350769043
2021-12-06,7.801417350769043
2021-12-07,7.846669673919678
2021-12-08,7.937172889709473
2021-12-09,7.665663242340088
2021-12-10,7.783318042755127
2021-12-13,7.9100213050842285
2021-12-14,8.009576797485352
2021-12-15,8.905562400817871
2021-12-16,8.968914985656738
2021-12-17,8.950815200805664
2021-12-20,9.059418678283691
2021-12-21,9.339980125427246
2021-12-22,9.385231971740723
2021-12-23,9.530037879943848
2021-12-27,9.439535140991211
2021-12-28,9.548139572143555
2021-12-29,9.611492156982422
2021-12-30,9.593391418457031
2022-01-03,9.448585510253906
2022-01-04,9.222325325012207
2022-01-05,9.113720893859863
2022-01-06,9.104670524597168
2022-01-07,8.977964401245117
2022-01-10,8.86936092376709
2022-01-11,8.778857231140137
2022-01-12,8.86936092376709
2022-01-13,9.140873908996582
2022-01-14,9.294729232788086
2022-01-17,9.113720893859863
2022-01-18,9.050368309020996
2022-01-19,8.932713508605957
2022-01-20,8.833161354064941
2022-01-21,8.923664093017578
2022-01-24,8.806008338928223
2022-01-25,8.815058708190918
2022-01-26,8.679304122924805
2022-01-27,8.615952491760254
2022-01-28,8.615952491760254
2022-01-31,8.634051322937012
2022-02-01,8.199633598327637
2022-02-02,8.208683967590332
2022-02-03,7.964325428009033
2022-02-04,8.181533813476562
2022-02-07,8.344439506530762
2022-02-08,8.516396522521973
2022-02-09,9.014167785644531
2022-02-10,9.158973693847656
2022-02-11,9.050368309020996
2022-02-14,9.140873908996582
2022-02-15,9.032267570495605
2022-02-16,8.923664093017578
2022-02-17,8.959864616394043
2022-02-18,8.941764831542969
2022-02-21,8.670251846313477
2022-02-22,9.204224586486816
2022-02-23,9.131821632385254
2022-02-24,9.774398803710938
2022-02-25,9.783449172973633
2022-03-02,10.04590892791748
2022-03-03,9.837750434875488
2022-03-04,9.919204711914062
2022-03-07,9.837750434875488
2022-03-08,9.901103019714355
2022-03-09,10.272168159484863
2022-03-10,10.15451431274414
2022-03-11,10.208815574645996
2022-03-14,10.109261512756348
2022-03-15,10.48937702178955
2022-03-16,10.733736991882324
2022-03-17,10.62513256072998
2022-03-18,10.507477760314941
2022-03-21,10.643233299255371
2022-03-22,10.534629821777344
2022-03-23,10.190714836120605
2022-03-24,10.634183883666992
2022-03-25,10.62513256072998
2022-03-28,11.014298439025879
2022-03-29,10.914745330810547
2022-03-30,11.222456932067871
2022-03-31,11.457767486572266
2022-04-01,11.584471702575684
2022-04-04,11.9374361038208
2022-04-05,12.091292381286621
2022-04-06,12.29945182800293
2022-04-07,12.335652351379395
2022-04-08,12.742918968200684
2022-04-11,12.290400505065918
2022-04-12,11.928385734558105
2022-04-13,12.317551612854004
2022-04-14,12.353752136230469
2022-04-18,12.408055305480957
2022-04-19,12.145594596862793
2022-04-20,12.199896812438965
2022-04-22,11.819781303405762
2022-04-25,11.9374361038208
2022-04-26,11.87408447265625
2022-04-27,12.127492904663086
2022-04-28,12.008919715881348
2022-04-29,12.194670677185059
2022-05-02,12.259684562683105
2022-05-03,12.44543743133545
2022-05-04,12.510451316833496
2022-05-05,12.333986282348633
2022-05-06,12.306123733520508
2022-05-09,12.44543743133545
2022-05-10,12.203959465026855
2022-05-11,12.315410614013672
2022-05-12,11.38664722442627
2022-05-13,11.368070602416992
2022-05-16,11.135880470275879
2022-05-17,11.655987739562988
2022-05-18,11.321633338928223
2022-05-19,11.563112258911133
2022-05-20,11.62812614440918
2022-05-23,11.795303344726562
2022-05-24,11.99963092803955
2022-05-25,11.97176742553711
2022-05-26,12.454726219177246
2022-05-27,13.00269603729248
2022-05-30,13.272037506103516
2022-05-31,13.207024574279785
2022-06-01,13.132723808288574
2022-06-02,13.429927825927734
2022-06-03,13.21631145477295
2022-06-06,13.104860305786133
2022-06-07,12.98412036895752
2022-06-08,12.76121711730957
2022-06-09,13.021271705627441
2022-06-10,12.93768310546875
2022-06-13,12.2225341796875
2022-06-14,12.101795196533203
2022-06-15,12.083220481872559
2022-06-17,11.832452774047852
2022-06-20,11.888179779052734
2022-06-21,11.823164939880371
2022-06-22,12.268972396850586
2022-06-23,12.621903419494629
2022-06-24,12.529026985168457
2022-06-27,13.086285591125488
2022-06-28,13.18844985961914
2022-06-29,12.594040870666504
2022-06-30,12.324699401855469
2022-07-01,12.779792785644531
2022-07-04,12.98412036895752
2022-07-05,13.00269603729248
2022-07-06,13.169873237609863
2022-07-07,13.448502540588379
2022-07-08,13.24417495727539
2022-07-11,13.142009735107422
2022-07-12,12.909819602966309
2022-07-13,12.956257820129395
2022-07-14,12.919107437133789
2022-07-15,12.39900016784668
2022-07-18,12.111083030700684
2022-07-19,12.677628517150879
2022-07-20,12.742643356323242
2022-07-21,12.807656288146973
2022-07-22,12.278260231018066
2022-07-25,12.547602653503418
2022-07-26,12.306123733520508
2022-07-27,12.640478134155273
2022-07-28,12.324699401855469
2022-07-29,12.16680908203125
2022-08-01,12.2225341796875
2022-08-02,12.241109848022461
2022-08-03,11.9439058303833
2022-08-04,11.74886417388916
2022-08-05,12.120369911193848
2022-08-08,12.594040870666504
2022-08-09,11.841741561889648
2022-08-10,11.916043281555176
2022-08-11,12.789080619812012
2022-08-12,13.067708969116211
2022-08-15,13.095572471618652
2022-08-16,13.346339225769043
2022-08-17,13.448502540588379
2022-08-18,13.683527946472168
2022-08-19,14.032453536987305
2022-08-22,13.702388763427734
2022-08-23,13.853275299072266
2022-08-24,14.63599967956543
2022-08-25,15.145241737365723
2022-08-26,15.10752010345459
2022-08-29,15.116950988769531
2022-08-30,14.82460880279541
2022-08-31,14.569986343383789
2022-09-01,14.3153657913208
2022-09-02,14.16447925567627
2022-09-05,14.24935245513916
2022-09-06,13.957010269165039
2022-09-08,13.65523624420166
2022-09-09,13.44776725769043
2022-09-12,13.608084678649902
2022-09-13,13.287450790405273
2022-09-14,12.966816902160645
2022-09-15,13.070549964904785
2022-09-16,13.372323989868164
2022-09-19,13.504349708557129
2022-09-20,13.438337326049805
2022-09-21,13.155425071716309
2022-09-22,13.013969421386719
2022-09-23,12.67447280883789
2022-09-26,12.467004776000977
2022-09-27,12.476434707641602
2022-09-28,12.023776054382324
2022-09-29,12.080357551574707
2022-09-30,11.825736999511719
2022-10-03,12.155800819396973
2022-10-04,11.835166931152344
2022-10-05,11.703141212463379
2022-10-06,11.863458633422852
2022-10-07,11.948332786560059
2022-10-10,12.44814395904541
2022-10-11,12.495296478271484
2022-10-13,13.325172424316406
2022-10-14,12.476434707641602
2022-10-17,12.844221115112305
2022-10-18,13.240299224853516
2022-10-19,13.1837158203125
2022-10-20,13.344032287597656
2022-10-21,13.51378059387207
2022-10-24,13.438337326049805
2022-10-25,12.995107650756836
2022-10-26,12.62732219696045
2022-10-27,12.542448043823242
2022-10-28,12.731056213378906
2022-10-31,12.900803565979004
2022-11-01,12.995107650756836
2022-11-03,12.966816902160645
2022-11-04,13.57036304473877
2022-11-07,13.230868339538574
2022-11-08,13.806123733520508
2022-11-09,13.51378059387207
2022-11-10,12.947955131530762
2022-11-11,14.305935859680176
2022-11-14,14.04188346862793
2022-11-16,12.740487098693848
2022-11-17,12.165230751037598
2022-11-18,12.476434707641602
2022-11-21,12.259535789489746
2022-11-22,12.004913330078125
2022-11-23,11.806876182556152
2022-11-24,12.18409252166748
2022-11-25,11.957762718200684
2022-11-28,11.844597816467285
2022-11-29,12.089787483215332
2022-11-30,11.788015365600586
2022-12-01,11.212759971618652
2022-12-02,11.335355758666992
2022-12-05,11.17503833770752
2022-12-06,10.882696151733398
2022-12-07,11.080734252929688
2022-12-08,10.948707580566406
2022-12-09,10.91098690032959
2022-12-12,11.184469223022461
2022-12-13,11.17503833770752
2022-12-14,11.373077392578125
2022-12-15,11.655989646911621
2022-12-16,11.655989646911621
2022-12-19,11.58997631072998
2022-12-20,11.825736999511719
2022-12-21,11.552254676818848
2022-12-22,11.637128829956055
2022-12-23,11.901180267333984
2022-12-26,11.599407196044922
2022-12-27,11.759723663330078
2022-12-28,11.995484352111816
2022-12-29,12.221814155578613
